7067	0.5958692	0.99673265	-0.97980785	0.99921775
7069	-0.034068555	0.99999005	-0.99986386	0.999785
7072	-0.032117743	0.99999243	-0.9999103	0.9998229
7094	-0.47097564	0.99626815	-0.99346083	0.9228136
7096	-0.06424961	0.99185276	-0.97993124	0.97482276
7097	-0.24630964	0.96882325	-0.9517122	0.8771226
4	0.4963801	0.9887465	-0.9559115	0.99679565
7082	0.5885144	0.99583566	-0.9781647	0.9990169
7090	-0.5801175	0.9993099	-0.99845916	0.9574483
7100	0.34190118	0.9581727	-0.9013114	0.9837666
7101	-0.5793491	0.999303	-0.99844545	0.95734364
7104	-0.07113862	0.99882567	-0.99502623	0.99324906
7107	-0.07085322	0.99126744	-0.9781652	0.97310716
7108	-0.48764676	0.9972896	-0.9938751	0.93366396
7124	-0.37079594	0.9897808	-0.9840328	0.90303016
7130	0.5702885	0.99491495	-0.9750851	0.998748
5	0.044259593	0.6768082	-0.6580767	0.7831643
7075	-0.070871115	0.9988437	-0.99508345	0.9933277
7076	-0.070107296	0.99896187	-0.9960166	0.9938098
7083	-0.0707782	0.9913827	-0.9783872	0.9733585
7089	-0.06754993	0.99912935	-0.9965187	0.99457085
7091	-0.07427645	0.9899997	-0.97545886	0.9699482
7095	0.224521	0.8984594	-0.8124102	0.95156455
7098	-0.06952772	0.9989924	-0.99610573	0.9939494
7099	-0.36938348	0.9896394	-0.9838343	0.90271884
7102	0.5956717	0.99672544	-0.9797812	0.99921566
7105	0.05118848	0.6917906	-0.60681635	0.7984817
7106	-0.5811507	0.9993194	-0.9984783	0.9576035
7109	0.5955471	0.99672085	-0.9797631	0.99921435
7110	-0.031330887	0.9999315	-0.99947435	0.9991875
7123	0.055722672	0.7540539	-0.71453995	0.83165103
7126	-0.03128003	0.9999921	-0.9999068	0.9998174
7128	-0.48779684	0.9972941	-0.99388415	0.9336907
7129	-0.57945836	0.99930394	-0.99844724	0.95735675
7131	-0.2460722	0.96874774	-0.9516033	0.8770362
7132	-0.36737192	0.9910596	-0.98484445	0.9132619
6	0.5966776	0.99676275	-0.9799293	0.99922645
7127	-0.07182468	0.9988478	-0.9951016	0.99331963
7	-0.042560298	0.99990636	-0.99930704	0.99893355
8	-0.48671895	0.99764	-0.99515426	0.9396842
9	-0.03187726	0.9999322	-0.99947894	0.9991917
10	-0.030967163	0.99999183	-0.99990445	0.9998137
7112	-0.49541345	0.9967139	-0.9935268	0.9205407
7115	-0.074853785	0.99888617	-0.99601555	0.99332494
7116	-0.07080204	0.99904513	-0.9962699	0.9941416
7117	-0.03332208	0.9999899	-0.999862	0.9997831
7119	-0.03551458	0.9999856	-0.99986535	0.9997139
7120	-0.48794112	0.99729866	-0.9938931	0.9337199
7133	0.59589875	0.99601877	-0.9712014	0.9991064
7142	-0.24995619	0.96614563	-0.9504589	0.8676965
11	0.59551686	0.9967199	-0.97975934	0.99921405
12	-0.58068097	0.99931526	-0.9984702	0.9575405
13	-0.03436131	0.9999901	-0.99986416	0.99978507
14	0.59429306	0.9959471	-0.97088575	0.99908674
15	-0.071032636	0.9912111	-0.9780597	0.9729701
16	0.053283177	0.7282853	-0.6761647	0.81730986
7118	-0.031141724	0.9999922	-0.9999076	0.999819
7121	-0.06902159	0.9988594	-0.9951255	0.9934364
7122	-0.075269066	0.9988554	-0.9959312	0.9931876
7134	-0.030997874	0.99999183	-0.9999046	0.9998138
7135	-0.031845525	0.9999307	-0.99946946	0.9991788
7137	-0.36859375	0.9895557	-0.98371243	0.90252084
17	0.34540564	0.9576022	-0.88166916	0.98403144
18	-0.040749818	0.99998987	-0.9998985	0.9997713
19	-0.5799033	0.99930793	-0.99845517	0.95741725
20	-0.25036523	0.9662789	-0.950645	0.867835
21	-0.030962264	0.99999183	-0.9999045	0.99981374
22	-0.49389765	0.9971196	-0.99484867	0.927595
23	-0.07081193	0.9913582	-0.9783382	0.97330344
24	0.5035241	0.99083936	-0.95871156	0.9973606
25	-0.5861021	0.9991137	-0.9983189	0.9469863
26	-0.58685803	0.9991224	-0.99833405	0.9471146
27	-0.5790767	0.99930024	-0.9984397	0.95729285
28	-0.5815842	0.9991409	-0.99776274	0.9504259
29	-0.034076832	0.9999899	-0.9998626	0.99978316
30	-0.2506164	0.9700361	-0.9533902	0.87833744
31	0.5957418	0.9967277	-0.9797878	0.9992164
32	-0.25051987	0.9699984	-0.9533335	0.87828046
33	-0.03101157	0.99999243	-0.9999098	0.999823
34	0.046432566	0.66277784	-0.59593093	0.77957773
35	0.5955894	0.9967221	-0.97976536	0.99921477
36	0.22491275	0.89874524	-0.8127357	0.9517349
37	0.49687052	0.98879975	-0.9560493	0.996814
38	0.3479279	0.9631933	-0.90546864	0.9856602
7138	-0.24631359	0.9688245	-0.95171344	0.877124
7143	-0.07487895	0.99883854	-0.99588305	0.99312896
39	-0.044389974	0.9999878	-0.9998566	0.9997374
40	-0.0764331	0.99871624	-0.9949527	0.9926106
41	-0.03311918	0.99992263	-0.9993439	0.9991119
42	-0.033017002	0.99992055	-0.9993302	0.9990957
43	-0.031871203	0.9999917	-0.99990356	0.9998114
7139	0.5895516	0.99588287	-0.97832465	0.9990305
7140	0.5758261	0.99521023	-0.9760446	0.9988356
7141	0.48901936	0.9893918	-0.95468915	0.9968558
44	-0.032185756	0.99999225	-0.99990827	0.9998193
45	-0.06977268	0.99897027	-0.9960402	0.9938524
46	-0.031149123	0.99999183	-0.9999046	0.99981374
47	0.5943534	0.9959499	-0.9708978	0.9990875
48	0.3470616	0.9581575	-0.8825967	0.9842897
49	0.044252962	0.6766538	-0.65779996	0.78308505
50	0.05574687	0.754239	-0.7147513	0.83176064
51	0.055748425	0.75426376	-0.7147971	0.8317736
52	-0.041272044	0.9999901	-0.9999005	0.99977475
53	0.59590733	0.99601924	-0.97120327	0.9991065
54	-0.041074723	0.99998975	-0.99989766	0.9997692
55	-0.06949777	0.99897337	-0.9960489	0.9938714
56	-0.044942718	0.99998736	-0.9998528	0.99973047
57	-0.57941294	0.99930364	-0.9984468	0.9573555
58	-0.03077116	0.9999921	-0.9999067	0.9998177
59	0.59587735	0.9967332	-0.9798122	0.9992179
60	0.053209748	0.7034928	-0.61137664	0.8060735
61	-0.06936187	0.99898666	-0.9960883	0.99392945
62	0.5941681	0.99594164	-0.97086126	0.9990852
63	-0.5809878	0.9993182	-0.9984761	0.9575901
64	0.5970343	0.9967759	-0.9799804	0.99923027
65	0.044257868	0.676768	-0.65800464	0.78314364
66	-0.040943656	0.99998975	-0.9998979	0.99976987
67	-0.07022118	0.9989709	-0.9960442	0.9938446
68	0.5017835	0.98946154	-0.9480357	0.99707186
69	-0.36503986	0.9908201	-0.984463	0.9125756
70	0.58950126	0.9958809	-0.97831994	0.9990299
71	0.05574339	0.7542298	-0.71476465	0.83175284
72	-0.03418268	0.9999901	-0.99986416	0.99978524
73	-0.074697495	0.9901568	-0.9757654	0.97022533
74	-0.03162968	0.9999923	-0.9999087	0.9998205
75	0.50345814	0.990834	-0.9586961	0.9973587
76	-0.03403195	0.9999898	-0.99986094	0.99978083
77	-0.5797091	0.9993065	-0.99845254	0.95740265
78	0.055725843	0.7540703	-0.71454793	0.83166176
79	0.49720895	0.988836	-0.9561417	0.9968265
80	-0.031236857	0.9999919	-0.99990493	0.9998142
81	-0.07146651	0.9913547	-0.9783462	0.9732304
82	0.59652036	0.99675715	-0.97990763	0.9992248
83	0.5964351	0.9967536	-0.9798918	0.9992238
84	-0.07160277	0.99063605	-0.9757893	0.9717344
85	-0.03221298	0.9999297	-0.99946404	0.99916995
86	-0.5798121	0.99930745	-0.99845445	0.9574198
87	-0.031603586	0.9999918	-0.9999038	0.99981195
88	-0.034523677	0.9999207	-0.9993327	0.9990923
89	0.055725392	0.75407696	-0.71456945	0.83166444
90	0.055744324	0.7542217	-0.71473444	0.8317501
91	-0.032147773	0.9999314	-0.9994739	0.9991838
92	0.0557416	0.75420487	-0.71472085	0.83173966
93	0.58972764	0.995891	-0.9783528	0.99903274
94	0.34075725	0.95237434	-0.8773941	0.9821718
95	-0.48916796	0.9973352	-0.99396646	0.93393403
96	-0.03251148	0.99999017	-0.9998645	0.99978745
97	-0.043965466	0.9999872	-0.99985105	0.9997288
98	0.3457408	0.96252817	-0.9043986	0.98534316
99	0.055766918	0.75441414	-0.71498114	0.83186144
100	0.590692	0.99593484	-0.97850466	0.99904525
101	-0.033607982	0.9999905	-0.99986833	0.9997918
102	-0.040976178	0.9999899	-0.9998991	0.9997722
103	-0.5796305	0.99930567	-0.9984508	0.9573883
104	-0.034065668	0.9999905	-0.9998684	0.99979144
105	0.34722108	0.96298003	-0.9051331	0.9855585
106	-0.040922176	0.99998975	-0.99989766	0.9997694
107	-0.074704506	0.9988447	-0.9958996	0.9931584
108	0.045203958	0.6981897	-0.6956982	0.7941892
109	-0.031959422	0.9999333	-0.99948555	0.9992005
110	0.59594625	0.99673575	-0.9798228	0.99921864
111	-0.48709217	0.99765027	-0.99517304	0.93975335
112	-0.58097494	0.99931794	-0.99847555	0.9575831
113	-0.07031303	0.9914754	-0.9785588	0.9736015
114	-0.04395589	0.9999874	-0.99985325	0.99973243
115	-0.033292305	0.9999206	-0.999331	0.9990954
116	-0.068690024	0.9989923	-0.9961025	0.9939681
117	-0.4884203	0.99768454	-0.9952358	0.9399628
118	-0.48742115	0.99765897	-0.9951892	0.93980837
119	-0.0327334	0.9999327	-0.9994821	0.9991929
120	-0.57990247	0.9993082	-0.99845606	0.95743006
121	-0.031208001	0.9999923	-0.999909	0.99982136
122	-0.07485381	0.99884516	-0.99590147	0.9931566
123	-0.04194217	0.99990356	-0.99929076	0.9989143
124	-0.579324	0.99930274	-0.9984449	0.9573389
125	0.58734566	0.99485934	-0.9686218	0.9988588
126	-0.030865716	0.9999924	-0.99990916	0.99982196
127	-0.044322874	0.9999871	-0.99985063	0.99972767
128	-0.3694058	0.9898067	-0.98096085	0.9047732
129	-0.030601164	0.9999919	-0.99990475	0.9998145
130	0.50226593	0.98951036	-0.9481811	0.99708843
131	-0.03358359	0.99991953	-0.99932426	0.9990859
132	0.5912528	0.9959602	-0.9785931	0.99905246
133	-0.033523828	0.99998987	-0.99986184	0.9997826
134	-0.37041062	0.9881123	-0.9796098	0.8932463
135	-0.041745175	0.99999	-0.99989974	0.9997727
136	0.34795797	0.9632019	-0.9054832	0.98566437
137	0.59497887	0.9959778	-0.9710209	0.9990952
138	0.5963695	0.99675155	-0.9798851	0.9992232
139	0.051689837	0.6947277	-0.60795116	0.80038893
140	0.5887852	0.9958477	-0.97820336	0.9990204
141	-0.3655552	0.98941076	-0.98031235	0.9038853
142	-0.07534073	0.99869764	-0.9948907	0.9925678
143	0.04520481	0.6982085	-0.69573075	0.794199
144	-0.0413846	0.9999897	-0.9998972	0.99976796
145	-0.4877662	0.99729306	-0.9938822	0.9336827
146	-0.03271723	0.99999005	-0.9998637	0.9997861
147	-0.074525766	0.9988466	-0.9959042	0.99317086
148	-0.06880741	0.9989935	-0.9961065	0.9939704
149	0.5956464	0.99672455	-0.9797779	0.9992154
150	-0.033263266	0.99999017	-0.99986506	0.9997875
151	-0.03249856	0.99992996	-0.9994658	0.9991713
152	0.053204957	0.7034655	-0.6113659	0.8060558
153	-0.031135464	0.99999225	-0.9999082	0.99982005
154	-0.36409214	0.9907296	-0.9843246	0.91234875
155	0.50101686	0.9893846	-0.947805	0.99704564
156	0.34777993	0.963151	-0.9054058	0.9856396
157	-0.032299288	0.99993175	-0.99947643	0.99918664
158	-0.36534858	0.9908479	-0.9845054	0.9126392
159	-0.5876579	0.99913174	-0.99835056	0.9472582
160	0.055759724	0.7543583	-0.7149161	0.8318285
161	-0.041377418	0.99998975	-0.9998979	0.9997694
162	0.50509137	0.9909804	-0.95912	0.9974095
163	-0.07004066	0.99896264	-0.99601877	0.99381465
164	-0.04138553	0.9999897	-0.99989724	0.9997681
165	0.5977638	0.9968027	-0.98008907	0.99923795
166	-0.48684543	0.9976436	-0.99516064	0.93970937
167	-0.070399016	0.99896395	-0.99602395	0.9938116
168	-0.03176048	0.99993056	-0.9994689	0.99917835
169	-0.041491147	0.9999896	-0.99989706	0.9997676
170	-0.48973516	0.99735254	-0.9940008	0.9340436
171	-0.5804921	0.99931324	-0.99846596	0.95750016
172	-0.06917834	0.9989816	-0.996072	0.9939127
173	-0.044318233	0.9999871	-0.9998505	0.99972755
174	-0.5797045	0.99930644	-0.9984524	0.95740265
175	-0.580937	0.9993176	-0.99847484	0.95757776
176	-0.040955827	0.99998975	-0.9998976	0.9997693
177	-0.36581928	0.9894382	-0.9803573	0.9039454
178	0.22432293	0.8934573	-0.7965122	0.94988304
179	0.34191343	0.95817393	-0.90130556	0.9837678
180	-0.48766133	0.99728984	-0.99387574	0.9336631
181	-0.07388797	0.99046767	-0.97750396	0.9709354
182	-0.032692235	0.9999321	-0.9994787	0.99918836
183	-0.040588215	0.9999898	-0.9998982	0.9997708
184	-0.030885471	0.99999183	-0.9999047	0.9998141
185	0.053227983	0.7035967	-0.61141765	0.80614084
186	-0.57976806	0.9993071	-0.9984537	0.9574145
187	0.59667516	0.99676245	-0.97992754	0.9992264
188	-0.034250658	0.99999017	-0.99986476	0.999786
189	-0.06851874	0.99899393	-0.99610686	0.99397886
190	-0.032481994	0.9999292	-0.9994611	0.9991649
191	-0.040877048	0.9999172	-0.9994457	0.99902505
192	0.34663618	0.96280044	-0.9048375	0.9854733
193	-0.07137604	0.9988312	-0.99504536	0.993265
194	-0.37023142	0.9880917	-0.9795784	0.89320415
195	-0.07004379	0.9988446	-0.99508214	0.993352
196	-0.5807499	0.9991315	-0.99774116	0.9502889
197	-0.04132568	0.9999897	-0.99989724	0.9997682
198	-0.070373826	0.99895865	-0.99600804	0.9937904
199	-0.03341837	0.9999238	-0.99935216	0.9991207
200	-0.49374133	0.9971142	-0.99483943	0.9275591
201	0.055763766	0.75437963	-0.7149276	0.8318424
202	-0.031048162	0.9999919	-0.99990517	0.99981487
203	0.05576031	0.7543578	-0.7149089	0.8318289
204	-0.031051116	0.9999919	-0.99990493	0.9998144
205	-0.06975665	0.9913812	-0.97836274	0.9734573
206	-0.07044505	0.9912118	-0.9780498	0.973031
207	-0.033700846	0.99999017	-0.9998648	0.9997867
208	0.042682692	0.6384085	-0.58719414	0.7636003
209	-0.5872709	0.9991271	-0.9983422	0.9471837
210	0.5957187	0.9967273	-0.97978884	0.9992162
211	-0.033379655	0.9999198	-0.99932563	0.99908847
212	0.053212397	0.7035079	-0.61138266	0.80608326
213	0.045199778	0.69809765	-0.6955395	0.79414153
214	0.34730622	0.9630067	-0.9051768	0.985571
215	-0.042482626	0.9999021	-0.9992832	0.9989011
216	-0.031587873	0.9999921	-0.9999067	0.9998171
217	-0.03095223	0.9999919	-0.99990493	0.9998145
218	-0.069569886	0.99903274	-0.99622816	0.9941168
219	0.58990866	0.99589944	-0.9783831	0.9990351
220	0.053264488	0.7281109	-0.6759359	0.8172102
221	-0.5889811	0.998917	-0.9975999	0.93856627
222	0.59812	0.9968156	-0.9801412	0.9992417
223	-0.06973914	0.9989693	-0.99603766	0.99384916
224	-0.069702424	0.9989849	-0.9960838	0.99391437
225	-0.06940865	0.9989933	-0.99610835	0.99395573
226	-0.07458387	0.9988872	-0.9960177	0.9933359
227	-0.040829185	0.99998975	-0.9998979	0.99977005
228	0.5965581	0.99675846	-0.9799123	0.9992252
229	-0.07651315	0.99873567	-0.99501204	0.9926856
230	0.59451336	0.9959571	-0.97092927	0.9990895
231	-0.077045664	0.99867964	-0.99484533	0.99244845
232	-0.032295268	0.9999338	-0.9994883	0.99920315
233	-0.580577	0.999314	-0.99846745	0.95751196
234	0.047076855	0.6777319	-0.62495124	0.7871388
235	-0.58054966	0.9993139	-0.99846727	0.95751435
236	-0.5819159	0.99914455	-0.99777114	0.95047486
237	0.34422246	0.95894337	-0.90247095	0.9841337
238	-0.07017786	0.9908625	-0.9762016	0.972353
239	-0.04163686	0.9999902	-0.99990153	0.9997764
240	-0.58081627	0.9991322	-0.9977429	0.95030004
241	-0.033335984	0.9999202	-0.9993282	0.9990918
242	-0.03260284	0.99999005	-0.99986345	0.99978584
243	-0.03056627	0.9999919	-0.9999051	0.9998151
244	-0.5815075	0.9993227	-0.9984851	0.95765865
245	-0.04424328	0.9999871	-0.9998506	0.9997277
246	-0.24734671	0.9672647	-0.9473689	0.8727176
247	-0.0710871	0.99086314	-0.97622555	0.97226
248	-0.030727198	0.9999919	-0.99990475	0.9998144
249	-0.07030123	0.9988398	-0.99506783	0.9933265
250	-0.040614042	0.99999005	-0.99990016	0.99977463
251	0.34260166	0.9530544	-0.8784535	0.9824882
252	-0.58021176	0.9993107	-0.9984606	0.9574572
253	0.59626627	0.9960351	-0.9712735	0.9991109
254	-0.0320863	0.9999297	-0.9994643	0.99917066
255	0.055755895	0.7543179	-0.7148549	0.831806
256	-0.5873615	0.9991283	-0.99834436	0.9472039
257	-0.5890565	0.99891806	-0.9976019	0.93858004
258	0.5947377	0.99669063	-0.9796421	0.9992056
259	0.34322017	0.95861477	-0.9019825	0.98397684
260	-0.03025848	0.99999195	-0.99990535	0.9998158
261	0.2243516	0.898333	-0.8122805	0.95148945
262	-0.034104627	0.99998987	-0.9998617	0.9997819
263	-0.5802392	0.99931103	-0.9984615	0.95746833
264	0.045205332	0.6982199	-0.6957504	0.7942049
265	-0.030353863	0.9999922	-0.99990773	0.9998199
266	-0.029623775	0.99999213	-0.999907	0.9998192
267	-0.069664314	0.99897057	-0.9960412	0.9938561
268	0.5909969	0.9959485	-0.9785515	0.9990492
269	-0.04195719	0.99998957	-0.9998964	0.9997658
270	-0.07040472	0.9916069	-0.97881705	0.97387254
271	-0.0692306	0.9989778	-0.99606127	0.9938959
272	-0.0691632	0.9989972	-0.99611944	0.9939778
273	-0.032567963	0.9999901	-0.99986374	0.9997863
274	0.04520381	0.6981864	-0.69569266	0.7941875
275	0.055734884	0.75415236	-0.71465915	0.83170867
276	0.5886499	0.99584204	-0.97818714	0.9990187
277	-0.041811332	0.99998987	-0.9998987	0.9997704
278	-0.04006027	0.9999154	-0.99943566	0.9990133
279	-0.04407796	0.9999872	-0.9998513	0.9997291
280	-0.068786025	0.99898666	-0.9960859	0.9939426
281	0.042682692	0.6384085	-0.58719414	0.7636003
282	-0.5884605	0.9989098	-0.99758554	0.938471
283	-0.48821843	0.997307	-0.9939098	0.93376905
284	-0.071196385	0.99882275	-0.9950169	0.9932359
285	0.3476716	0.96311224	-0.9053318	0.98562235
286	-0.3704878	0.98975116	-0.9839923	0.9029686
287	-0.031312585	0.99999225	-0.9999081	0.99981964
288	-0.041605093	0.9999151	-0.999435	0.99900526
289	-0.03100013	0.99999183	-0.9999046	0.99981385
290	0.586907	0.9948351	-0.9685302	0.9988522
291	-0.04371103	0.9999876	-0.99985486	0.99973536
292	-0.031953365	0.99999183	-0.9999048	0.9998135
293	-0.03163638	0.9999919	-0.99990535	0.9998146
294	-0.029973077	0.9999921	-0.9999065	0.9998181
295	-0.034101367	0.99998987	-0.99986166	0.99978185
296	0.04520732	0.6982637	-0.695826	0.7942276
297	0.34857053	0.9586584	-0.88343716	0.98452187
298	-0.03128876	0.99999195	-0.9999054	0.99981505
299	-0.031063383	0.99999183	-0.9999045	0.9998137
300	0.3468608	0.9628664	-0.9049358	0.9855053
301	-0.031906795	0.9999299	-0.999465	0.9991724
302	0.5969706	0.99677324	-0.97997	0.9992295
303	0.50317824	0.9908087	-0.958623	0.99734986
304	0.04520433	0.69819784	-0.6957124	0.79419345
305	-0.030822834	0.99999183	-0.99990463	0.99981403
306	-0.36931157	0.9896322	-0.98382413	0.9027028
307	-0.031871144	0.9999917	-0.99990356	0.9998114
308	-0.07389781	0.99047196	-0.9775123	0.97094333
309	-0.03095343	0.9999921	-0.9999065	0.9998172
310	-0.040105	0.9999154	-0.99943584	0.9990134
311	-0.030999586	0.99999195	-0.99990565	0.9998157
312	-0.5804591	0.9993133	-0.99846625	0.95751065
313	0.5947483	0.9959675	-0.97097546	0.99909234
314	0.59665596	0.99676216	-0.9799274	0.9992263
315	-0.58670753	0.9991209	-0.9983317	0.94709754
316	-0.030967059	0.999992	-0.99990624	0.9998168
317	-0.034019783	0.99999	-0.9998628	0.9997835
318	-0.069777325	0.99896866	-0.99603593	0.99384564
319	-0.03142238	0.99993056	-0.9994687	0.9991794
320	-0.070137486	0.99140847	-0.9784252	0.9734769
321	0.50338024	0.9908265	-0.958674	0.9973561
322	-0.030929737	0.99999183	-0.9999045	0.9998138
323	-0.07066516	0.9913778	-0.9783758	0.9733595
324	-0.033585247	0.99999017	-0.9998645	0.9997864
325	-0.25272718	0.9669824	-0.95157284	0.86848795
326	-0.031431656	0.9999923	-0.99990875	0.99982077
327	0.34715775	0.9629616	-0.90510255	0.98554957
328	-0.07029107	0.9990139	-0.9961736	0.99402165
329	-0.48688236	0.99764425	-0.99516165	0.93970966
330	-0.039875034	0.99991584	-0.9994378	0.9990175
331	-0.36912367	0.9896138	-0.98379886	0.90266454
332	-0.04099065	0.99998975	-0.99989784	0.99976975
333	-0.57975113	0.99930656	-0.99845237	0.95739526
334	-0.031197244	0.9999308	-0.9994699	0.9991818
335	0.59404004	0.9959359	-0.970836	0.99908364
336	0.5962309	0.9967462	-0.97986245	0.9992217
337	-0.041241042	0.99998987	-0.9998987	0.99977106
338	-0.58224666	0.9993291	-0.9984978	0.95775473
339	0.5944636	0.9959551	-0.9709197	0.9990889
340	-0.57961273	0.99930525	-0.9984498	0.9573752
341	-0.071102224	0.9988414	-0.9950772	0.9933126
342	0.59542435	0.996716	-0.97974104	0.999213
343	-0.040595848	0.9999898	-0.9998983	0.99977106
344	-0.031712264	0.9999318	-0.9994762	0.9991885
345	-0.3700565	0.9897052	-0.98392457	0.90285635
346	-0.3638843	0.99070805	-0.984291	0.9122892
347	-0.58164257	0.99914175	-0.9977644	0.95044154
348	-0.031409148	0.9999918	-0.9999042	0.99981284
349	-0.03214152	0.9999922	-0.9999076	0.9998182
350	-0.06926089	0.99899495	-0.9961129	0.9939661
351	-0.48722988	0.99765354	-0.99517894	0.93976897
352	-0.3643542	0.9907541	-0.98436147	0.91240823
353	-0.03146981	0.9999918	-0.9999039	0.99981225
354	-0.57975715	0.99930656	-0.9984525	0.9573943
355	-0.586897	0.9991231	-0.99833554	0.9471304
356	-0.033382878	0.9999198	-0.9993256	0.9990884
357	-0.58700097	0.99912447	-0.9983382	0.94715583
358	-0.37133756	0.98821795	-0.9797714	0.89346397
359	-0.070110485	0.9989625	-0.99601865	0.99381244
360	-0.07081832	0.998828	-0.99503213	0.9932665
361	-0.0711745	0.99887794	-0.995197	0.99345726
362	-0.041876476	0.99998987	-0.9998989	0.9997709
363	-0.069765136	0.9989689	-0.99603647	0.9938468
364	-0.36669758	0.98952997	-0.980507	0.90415126
365	-0.24978667	0.9698109	-0.95308095	0.8781175
366	0.22062428	0.8844787	-0.79142916	0.9458062
367	-0.032083817	0.9999327	-0.999482	0.99919516
368	-0.36493877	0.9908108	-0.9844486	0.91255367
369	-0.030473156	0.9999921	-0.9999067	0.9998181
370	0.5957119	0.99672663	-0.9797834	0.9992161
371	-0.48664495	0.997637	-0.9951477	0.93965334
372	-0.5883174	0.9991391	-0.99836314	0.9473642
373	0.50171494	0.99067646	-0.9582453	0.9973036
374	-0.031119753	0.99999183	-0.99990433	0.9998133
375	-0.07008363	0.9912884	-0.9781911	0.9732287
376	-0.041174356	0.99991417	-0.9994297	0.998999
377	-0.58053935	0.99931383	-0.9984671	0.9575127
378	-0.5794303	0.9993038	-0.9984472	0.9573587
379	-0.06968769	0.9913137	-0.97823006	0.9733216
380	-0.03146981	0.9999918	-0.9999039	0.99981225
381	-0.030051714	0.99999195	-0.9999056	0.9998165
382	-0.36598548	0.989457	-0.980387	0.90399367
383	0.05571836	0.75402	-0.71449995	0.83163106
384	-0.042040527	0.99999	-0.99989986	0.99977255
385	-0.032669198	0.99999	-0.9998631	0.9997853
386	0.59452766	0.9959578	-0.9709322	0.99908966
387	-0.5812665	0.99913746	-0.9977547	0.95037985
388	-0.04164791	0.99998987	-0.99989873	0.99977076
389	0.22115658	0.8849076	-0.7918914	0.9460609
390	0.59645724	0.9967543	-0.9798941	0.99922407
391	0.59720486	0.9967819	-0.98000467	0.999232
392	-0.07444879	0.99885875	-0.9959377	0.9932225
393	-0.04233674	0.9999019	-0.9992816	0.9988997
394	-0.03164951	0.99993145	-0.99947417	0.9991859
395	-0.031581488	0.99993044	-0.9994681	0.999178
396	-0.030722458	0.9999919	-0.9999049	0.9998146
397	0.047055155	0.67750484	-0.6246678	0.787009
398	-0.5904434	0.9989371	-0.9976398	0.93883353
399	0.49536794	0.9886383	-0.9556422	0.9967579
400	0.5909692	0.99594706	-0.9785454	0.99904877
401	-0.030148305	0.9999922	-0.999908	0.9998204
402	-0.07395822	0.9900587	-0.97556216	0.97010535
403	-0.0705078	0.9988551	-0.9951187	0.99338216
404	-0.031062512	0.99999183	-0.9999046	0.99981374
405	-0.07470421	0.9988446	-0.99589884	0.9931582
406	-0.030690465	0.9999919	-0.9999052	0.9998152
